id;codigo_postal;poblacion;provincia_id
4860 ;09230;Villagutierrez;9
4861 ;09230;Vilviestre De MuÑo;9
4862 ;09233;Presillas;9
4863 ;09239;Albillos;9
4864 ;09239;Arenillas De MuÑo;9
4865 ;09239;Arroyo De MuÑo;9
4866 ;09239;Cabia;9
4867 ;09239;Cayuela;9
4868 ;09239;Mazuelo De MuÑo;9
4869 ;09239;Pedrosa De MuÑo;9
4870 ;09239;Quintanilla SomuÑo;9
4871 ;09239;Villanueva De MuÑo;9
4872 ;09239;Villanueva Matamala;9
4873 ;09239;Villavieja De MuÑo;9
4874 ;09240;Briviesca;9
4875 ;09244;Busto De Bureba;9
4876 ;09244;Calzada De Bureba;9
4877 ;09244;Fuentebureba;9
4878 ;09244;Marcillo;9
4879 ;09244;Quintanaelez;9
4880 ;09244;Quintanilla Cabe Soto;9
4881 ;09244;Soto De Bureba;9
4882 ;09245;Berzosa De Bureba;9
4883 ;09245;Cameno;9
4884 ;09245;GrisaleÑa;9
4885 ;09245;Vallarta De Bureba;9
4886 ;09245;ZuÑeda;9
4887 ;09246;Barrios De Bureba;9
4888 ;09246;Cornudilla;9
4889 ;09246;Hermosilla;9
4890 ;09246;Llano De Bureba;9
4891 ;09246;Movilla;9
4892 ;09246;Piernigas;9
4893 ;09246;Pino De Bureba;9
4894 ;09246;Poza De La Sal;9
4895 ;09246;Quintanabureba;9
4896 ;09246;Quintanaurria;9
4897 ;09246;Quintanilla Cabe Rojas;9
4898 ;09246;Rojas;9
4899 ;09246;Terrazos De Bureba;9
4900 ;09247;Buezo;9
4901 ;09247;Caborredondo;9
4902 ;09247;Galbarros;9
4903 ;09247;Revillalcon;9
4904 ;09247;Salinillas De Bureba;9
4905 ;09247;San Pedro De La Hoz;9
4906 ;09248;BaÑuelos De Bureba;9
4907 ;09248;Carrias;9
4908 ;09248;Castil De Carrias;9
4909 ;09248;Pradanos De Bureba;9
4910 ;09248;Quintanaloranco;9
4911 ;09248;Reinoso;9
4912 ;09248;Valdazo;9
4913 ;09249;Aguilar De Bureba;9
4914 ;09249;Barrio De Diaz Ruiz;9
4915 ;09249;Navas De Bureba;9
4916 ;09249;"Parte De Bureba, La";9
4917 ;09249;Quintanillabon;9
4918 ;09249;Solduengo;9
4919 ;09249;"Vesgas, Las";9
4920 ;09249;"Vid De Bureba, La";9
4921 ;09249;VileÑa;9
4922 ;09250;Belorado;9
4923 ;09251;Cubo De Bureba;9
4924 ;09252;Miraveche;9
4925 ;09252;Silanes;9
4926 ;09253;Cascajares De Bureba;9
4927 ;09257;Villafranca Montes De Oca;9
4928 ;09258;Alcocero De Mola;9
4929 ;09258;Castil De Peones;9
4930 ;09258;Cueva Cardiel;9
4931 ;09258;Espinosa Del Camino;9
4932 ;09258;Mozoncillo De Oca;9
4933 ;09258;Ocon De Villafranca;9
4934 ;09258;Puras De Villafranca;9
4935 ;09258;San Miguel De Pedroso;9
4936 ;09258;Tosantos;9
4937 ;09258;Villalbos;9
4938 ;09258;Villalmondar;9
4939 ;09258;Villalomez;9
4940 ;09258;Villambistia;9
4941 ;09258;Villanasur Rio De Oca;9
4942 ;09259;BascuÑana;9
4943 ;09259;Castildelgado;9
4944 ;09259;FresneÑa;9
4945 ;09259;Ibrillos;9
4946 ;09259;Quintanilla Del Monte En Rioja;9
4947 ;09259;Redecilla Del Camino;9
4948 ;09259;San Cristobal Del Monte;9
4949 ;09259;San Pedro Del Monte;9
4950 ;09259;Sotillo De Rioja;9
4951 ;09259;Villamayor Del Rio;9
4952 ;09259;Viloria De Rioja;9
4953 ;09260;Pradoluengo;9
4954 ;09267;Avellanosa De Rioja;9
4955 ;09267;Eterna;9
4956 ;09267;Fresneda De La Sierra Tiron;9
4957 ;09268;Espinosa Del Monte;9
4958 ;09268;Ezquerra;9
4959 ;09268;Garganchon;9
4960 ;09268;Haedillo;9
4961 ;09268;Rabanos;9
4962 ;09268;San Clemente Del Valle;9
4963 ;09268;San Vicente Del Valle;9
4964 ;09268;Santa Cruz Del Valle Urbion;9
4965 ;09268;Santa Olalla Del Valle;9
4966 ;09268;Valmala;9
4967 ;09268;Villagalijo;9
4968 ;09269;Villamudria;9
4969 ;09270;Cerezo De Rio Tiron;9
4970 ;09270;Redecilla Del Campo;9
4971 ;09271;Quintanilla San Garcia;9
4972 ;09272;Fresno De Rio Tiron;9
4973 ;09272;Loranquillo;9
4974 ;09280;Obarenes;9
4975 ;09280;Pancorbo;9
4976 ;09290;Fresno De Rodilla;9
4977 ;09290;Quintanapalla;9
4978 ;09292;Arraya De Oca;9
4979 ;09292;Cerraton De Juaros;9
4980 ;09292;Monasterio De Rodilla;9
4981 ;09292;Piedrahita De Juarros;9
4982 ;09292;Quintanavides;9
4983 ;09292;Quintanilla Del Monte Juarros;9
4984 ;09292;Revillagodos;9
4985 ;09292;San Otero;9
4986 ;09292;Santa Maria Del Invierno;9
4987 ;09292;Santa Olalla De Bureba;9
4988 ;09292;Turrientes;9
4989 ;09292;Villaescusa La Solana;9
4990 ;09292;Villaescusa La Sombria;9
4991 ;09293;Bugedo;9
4992 ;09293;"Bugedo, Monasterio";9
4993 ;09293;Valverde De Miranda;9
4994 ;09294;Burgueta;9
4995 ;09294;Ladrera;9
4996 ;09294;Ocilla;9
4997 ;09294;Pangua;9
4998 ;09294;"Puebla De Arganzon, La";9
4999 ;09294;San Esteban De TreviÑo;9
5000 ;09294;Villanueva De La Oca;9
5001 ;09294;Zurbitu;9
5002 ;09300;Roa;9
5003 ;09310;Torresandino;9
5004 ;09310;Villatuelda;9
5005 ;09310;Villovela De Esgueva;9
5006 ;09311;"Horra, La";9
5007 ;09311;Olmedillo De Roa;9
5008 ;09312;Tortoles De Esgueva;9
5009 ;09313;Anguix;9
5010 ;09314;Boada De Roa;9
5011 ;09314;Guzman;9
5012 ;09314;Pedrosa De Duero;9
5013 ;09314;Quintanamanvirgo;9
5014 ;09314;Villaescusa De Roa;9
5015 ;09315;Fuentecen;9
5016 ;09315;Fuentemolinos;9
5017 ;09316;Berlangas De Roa;9
5018 ;09316;"Carrascal, El";9
5019 ;09316;Hoyales De Roa;9
5020 ;09317;Mambrilla De Castrejon;9
5021 ;09317;San Martin De Rubiales;9
5022 ;09317;Valcabado De Roa;9
5023 ;09318;Fuentelisendo;9
5024 ;09318;Nava De Roa;9
5025 ;09318;Valdezate;9
5026 ;09319;"Cueva De Roa, La";9
5027 ;09320;Cogollos;9
5028 ;09320;Madrigal Del Monte;9
5029 ;09320;Tornadijo;9
5030 ;09320;Valdorros;9
5031 ;09338;Valles De Palenzuela;9
5032 ;09339;Cristo De Villahizan;9
5033 ;09339;Villafuertes;9
5034 ;09339;Villamayor De Los Montes;9
5035 ;09339;Villangomez;9
5036 ;09339;Villaverde Del Monte;9
5037 ;09339;Zael;9
5038 ;09340;Lerma;9
5039 ;09341;Ruyales Del Agua;9
5040 ;09341;Santa Cecilia;9
5041 ;09341;Tordomar;9
5042 ;09342;Hontoria De Rio Franco;9
5043 ;09342;Peral De Arlanza;9
5044 ;09342;Pinilla De Arlanza;9
5045 ;09342;Santa Maria Del Campo;9
5046 ;09343;Villahoz;9
5047 ;09344;Royuela De Riofranco;9
5048 ;09344;Villafruela;9
5049 ;09345;Avellanosa De MuÑo;9
5050 ;09345;Iglesiarrubia;9
5051 ;09345;Paules Del Agua;9
5052 ;09345;Pinedillo;9
5053 ;09345;Torrecitores Del Enebral;9
5054 ;09345;Torrepadre;9
5055 ;09345;"Veguecilla, La";9
5056 ;09346;Covarrubias;9
5057 ;09346;Mecerreyes;9
5058 ;09347;Bascones Del Agua;9
5059 ;09347;Puentedura;9
5060 ;09347;Quintanilla Del Agua Y Torduel;9
5061 ;09347;Retuerta;9
5062 ;09347;Santillan;9
5063 ;09347;Tordueles;9
5064 ;09347;Ura;9
5065 ;09348;Castrillo De Solarana;9
5066 ;09348;Castroceniza;9
5067 ;09348;Cebrecos;9
5068 ;09348;Nebreda;9
5069 ;09348;Quintanilla Del Coco;9
5070 ;09348;Revilla Cabriada;9
5071 ;09348;Solarana;9
5072 ;09348;Villoviado;9
5073 ;09349;Cilleruelo De Abajo;9
5074 ;09349;Cilleruelo De Arriba;9
5075 ;09349;Fontioso;9
5076 ;09349;"Guimara, De, Granja";9
5077 ;09349;Pineda De Trasmonte;9
5078 ;09349;Quintanilla De La Mata;9
5079 ;09349;Rabe De Los Escuderos;9
5080 ;09350;Bahabon De Esgueva;9
5081 ;09350;CabaÑes De Esgueva;9
5082 ;09350;Oquillas;9
5083 ;09350;SantibaÑez De Esgueva;9
5084 ;09351;Hontoria De La Cantera;9
5085 ;09352;Cubillo Del Campo;9
5086 ;09353;Santa Maria Mercadillo;9
5087 ;09354;Pinilla Trasmonte;9
5088 ;09370;"Aguilera, La";9
5089 ;09370;Gumiel De Izan;9
5090 ;09370;Quintana Del Pidio;9
5091 ;09390;Madrigalejo Del Monte;9
5092 ;09390;Montuenga;9
5093 ;09390;Santa Ines;9
5094 ;09390;Torrecilla Del Monte;9
5095 ;09390;Villalmanzo;9
5096 ;09391;Castrillo De La Vega;9
5097 ;09400;Aranda De Duero;9
5098 ;09410;Arandilla;9
5099 ;09410;CoruÑa Del Conde;9
5100 ;09410;PeÑaranda De Duero;9
5101 ;09410;Valverde;9
5102 ;09430;Huerta De Rey;9
5103 ;09440;Pinillos De Esgueva;9
5104 ;09441;Sotillo De La Ribera;9
5105 ;09442;Terradillos De Esgueva;9
5106 ;09443;Gumiel Del Mercado;9
5107 ;09443;Ventosilla;9
5108 ;09443;Villalba De Duero;9
5109 ;09450;BaÑos De Valdearados;9
5110 ;09450;Hontoria De Valdearados;9
5111 ;09450;Sinovas;9
5112 ;09450;Villanueva De Gumiel;9
5113 ;09451;Arauzo De Miel;9
5114 ;09451;Arauzo De Salce;9
5115 ;09451;Arauzo De Torre;9
5116 ;09451;Caleruega;9
5117 ;09451;DoÑa Santos;9
5118 ;09453;Tubilla Del Lago;9
5119 ;09453;Valdeande;9
5120 ;09453;Villalvilla De Gumiel;9
5121 ;09454;Hinojar Del Rey;9
5122 ;09454;PeÑalba De Castro;9
5123 ;09454;Quemada;9
5124 ;09454;Quintanarraya;9
5125 ;09460;Milagros;9
5126 ;09461;Fuentenebro;9
5127 ;09462;Adrada De Haza;9
5128 ;09462;Hontangas;9
5129 ;09462;Moradillo De Roa;9
5130 ;09462;Pardilla;9
5131 ;09462;"Sequera De Haza, La";9
5132 ;09463;Haza;9
5133 ;09471;Fuentelcesped;9
5134 ;09471;Fuentespina;9
5135 ;09471;Santa Cruz De La Salceda;9
5136 ;09471;"Vid, La";9
5137 ;09490;Brazacorta;9
5138 ;09490;Casanova;9
5139 ;09490;Cuzcurrita De Aranda;9
5140 ;09490;San Juan Del Monte;9
5141 ;09490;Zazuar;9
5142 ;09491;Fresnillo De Las DueÑas;9
5143 ;09491;Guma;9
5144 ;09491;Vadocondes;9
5145 ;09491;Zuzones;9
5146 ;09493;Campillo De Aranda;9
5147 ;09493;Torregalindo;9
5148 ;09500;Medina De Pomar;9
5149 ;09510;Baro;9
5150 ;09510;Calzada De Losa;9
5151 ;09510;Castresana;9
5152 ;09510;Lastras De La Torre;9
5153 ;09510;Quincoces De Yuso;9
5154 ;09510;Relloso;9
5155 ;09510;San Miguel De Relloso;9
5156 ;09510;Villabasil;9
5157 ;09510;Villaventin;9
5158 ;09511;Aostri;9
5159 ;09511;Barriga De Losa;9
5160 ;09511;Berberana;9
5161 ;09511;Fresno De Losa;9
5162 ;09511;Hozalla;9
5163 ;09511;Lastras De Teza;9
5164 ;09511;Llorengoz;9
5165 ;09511;Mambliga De Losa;9
5166 ;09511;Mijala;9
5167 ;09511;Murita;9
5168 ;09511;San Martin De Losa;9
5169 ;09511;Teza De Losa;9
5170 ;09511;Villacian;9
5171 ;09511;Villalambrus;9
5172 ;09511;Villalba De Losa;9
5173 ;09511;VillaÑo;9
5174 ;09511;Villota;9
5175 ;09511;Zaballa De Losa;9
5176 ;09512;Castricciones;9
5177 ;09512;Criales De Losa;9
5178 ;09512;Gobantes;9
5179 ;09512;Momediano;9
5180 ;09512;Navangos;9
5181 ;09512;Oteo De Losa;9
5182 ;09512;Paresotas;9
5183 ;09512;Perex De Losa;9
5184 ;09512;Quintanilla De La Ojada;9
5185 ;09512;Rio De Losa;9
5186 ;09512;Robredo De Losa;9
5187 ;09512;San Llorente De Losa;9
5188 ;09512;San Pantaleon De Losa;9
5189 ;09512;Torres;9
5190 ;09512;Villaluenga De Losa;9
5191 ;09512;Villamor;9
5192 ;09512;Villate;9
5193 ;09512;Villatomil;9
5194 ;09513;Medianabella;9
5195 ;09513;MiÑon;9
5196 ;09513;Pomar;9
5197 ;09513;Quintanilla De Los Adrianos;9
5198 ;09513;Santa Cruz De Andino;9
5199 ;09513;"Vado, El";9
5200 ;09513;Villanueva De La Lastra;9
5201 ;09513;Villarias;9
5202 ;09514;Angosto;9
5203 ;09514;Barcena De Pienza;9
5204 ;09514;Barcenillas Del Rivero;9
5205 ;09514;Boveda De La Ribera;9
5206 ;09514;Castrobarto;9
5207 ;09514;"Cerca, La";9
5208 ;09514;Colina De Losa;9
5209 ;09514;Cubillo De Losa;9
5210 ;09514;"Eras, Las";9
5211 ;09514;Junta De Traslaloma;9
5212 ;09514;Lastras De Las Heras;9
5213 ;09514;Quintanamace;9
5214 ;09514;Quintanilla De Pienza;9
5215 ;09514;Recuenco;9
5216 ;09514;Revilla De Pienza;9
5217 ;09514;"Riba, La";9
5218 ;09514;"Ribero, El";9
5219 ;09514;Rosales;9
5220 ;09514;Rosio;9
5221 ;09514;Salinas Del Rosio;9
5222 ;09514;Santurde;9
5223 ;09514;Tabliega De Losa;9
5224 ;09514;Villalacre;9
5225 ;09514;Villamezan;9
5226 ;09514;Villataras;9
5227 ;09515;Ael;9
5228 ;09515;Aforados De Moneo;9
5229 ;09515;Almendres;9
5230 ;09515;Baillo;9
5231 ;09515;Bustillo De Villarcayo;9
5232 ;09515;Casares;9
5233 ;09515;Cebolleros;9
5234 ;09515;Mijangos;9
5235 ;09515;Moneo;9
5236 ;09515;Nofuentes;9
5237 ;09515;Paralacuesta;9
5238 ;09515;Pradolamata;9
5239 ;09515;Quintanalacuesta;9
5240 ;09515;"Quintanillas, Las";9
5241 ;09515;San Cristobal De Almendres;9
5242 ;09515;Urria;9
5243 ;09515;Valdelacuesta;9
5244 ;09515;Villacomparada;9
5245 ;09515;Villamagrin;9
5246 ;09515;Villapanillo;9
5247 ;09515;Villaran;9
5248 ;09515;Villavedeo;9
5249 ;09530;OÑa;9
5250 ;09540;Tartales De Cilla;9
5251 ;09540;Trespaderne;9
5252 ;09549;Arroyuelo;9
5253 ;09549;CadiÑanos;9
5254 ;09549;Extramiana;9
5255 ;09549;Hierro;9
5256 ;09549;Lechedo;9
5257 ;09549;"Orden, La";9
5258 ;09549;Pedrosa De Tobalina;9
5259 ;09549;Quintana EntrepeÑas;9
5260 ;09549;Quintanilla Montecabezas;9
5261 ;09549;Santotis;9
5262 ;09549;Valujera;9
5263 ;09550;Villarcayo;9
5264 ;09551;Cubillo De Butron;9
5265 ;09551;Dobro;9
5266 ;09551;Haedo De Butron;9
5267 ;09551;Porquera De Butron;9
5268 ;09553;Barriosuso;9
5269 ;09553;Barruso;9
5270 ;09553;Bocos;9
5271 ;09553;Cespedes;9
5272 ;09553;Fresnedo;9
5273 ;09553;Villacomparada De Rueda;9
5274 ;09554;"Aldea, La";9
5275 ;09554;Andino;9
5276 ;09554;Barruelo De Villarcayo;9
5277 ;09554;Bisjueces;9
5278 ;09554;Horna;9
5279 ;09554;Villalain;9
5280 ;09555;Campo;9
5281 ;09555;Mozares;9
5282 ;09555;"Quintana De Rueda, La";9
5283 ;09555;Torme;9
5284 ;09555;Villanueva La Blanca;9
5285 ;09556;Casillas;9
5286 ;09556;Ciguenza;9
5287 ;09556;Otedo;9
5288 ;09556;Quintanilla Sociguenza;9
5289 ;09556;Salazar;9
5290 ;09556;Villacanes;9
5291 ;09557;Brizuela;9
5292 ;09557;Cogullos;9
5293 ;09557;Escanduso;9
5294 ;09557;EscaÑo;9
5295 ;09557;Haedo De Linares;9
5296 ;09557;Leva;9
5297 ;09557;Linares;9
5298 ;09557;Nela;9
5299 ;09557;Puentedey;9
5300 ;09557;Quintanilla Valdevodres;9
5301 ;09557;SobrepeÑa;9
5302 ;09557;Tubilla;9
5303 ;09557;Villaves;9
5304 ;09558;Arges;9
5305 ;09558;Cidad De Ebro;9
5306 ;09558;Cueva De Manzanedo;9
5307 ;09558;Hocina;9
5308 ;09558;Incinillas;9
5309 ;09558;Manzanedillo;9
5310 ;09558;Manzanedo;9
5311 ;09558;PeÑalba De Manzanedo;9
5312 ;09558;Rioseco;9
5313 ;09558;San Cristobal De Rioseco;9
5314 ;09558;San Martin Del Rojo;9
5315 ;09558;Valle De Manzanedo;9
5316 ;09558;Vallejo De Manzanedo;9
5317 ;09558;Villasopliz;9
5318 ;09559;"AlmiÑe, El";9
5319 ;09559;"Altos, Los";9
5320 ;09559;Arroyo De Valdivielso;9
5321 ;09559;Cereceda;9
5322 ;09559;Condado De Valdivielso;9
5323 ;09559;Escobados De Abajo;9
5324 ;09559;Escobados De Arriba;9
5325 ;09559;Hoz De Valdivielso;9
5326 ;09559;Huidobro;9
5327 ;09559;Panizares;9
5328 ;09559;Pesadas;9
5329 ;09559;Poblacion De Valdivielso;9
5330 ;09559;Puentearenas;9
5331 ;09559;Quecedo De Valdivielso;9
5332 ;09559;Quintana De Valdivielso;9
5333 ;09559;Santa Olalla De Valdivielso;9
5334 ;09559;Tartales De Los Montes;9
5335 ;09559;Toba De Valdivielso;9
5336 ;09559;Valdenoceda;9
5337 ;09559;Vallhermosa De Valdivielso;9
5338 ;09559;Villaescusa De Butron;9
5339 ;09559;Villalta;9
5340 ;09560;Espinosa De Los Monteros;9
5341 ;09566;Barcenas De Espinosa;9
5342 ;09566;"Machorras, Las";9
5343 ;09566;"Nieves, Las";9
5344 ;09566;Rio De La Sia;9
5345 ;09566;Rio De Lunada;9
5346 ;09566;Rio De Rioseco;9
5347 ;09566;Rio De Trueba;9
5348 ;09567;Barcenillas De Cerezo;9
5349 ;09567;Hornillalatorre;9
5350 ;09567;Para;9
5351 ;09567;Santa Olalla;9
5352 ;09568;Bedon;9
5353 ;09568;Butrera;9
5354 ;09568;Cornejo De Sotoscueva;9
5355 ;09568;Cueva De Sotoscueva;9
5356 ;09568;Entrambosrios;9
5357 ;09568;Herrera De Redondo;9
5358 ;09568;Hornillalastra;9
5359 ;09568;Hornillayuso;9
5360 ;09568;"Parte De Sotoscueva, La";9
5361 ;09568;Pereda;9
5362 ;09568;Quintanilla Del Rebollar;9
5363 ;09568;Quintanilla Sotoscueva;9
5364 ;09568;Quisicedo Sotoscueva;9
5365 ;09568;"Rebollar, El";9
5366 ;09568;Redondo;9
5367 ;09568;Vallejo De Sotoscueva;9
5368 ;09568;Villabascones De Sotoscueva;9
5369 ;09568;Villamartin De Sotoscueva;9
5370 ;09569;Aguera De Montija;9
5371 ;09569;Baranda De Montija;9
5372 ;09569;Bercedo;9
5373 ;09569;Cuestahedo;9
5374 ;09569;Edesa;9
5375 ;09569;Gayangos;9
5376 ;09569;Loma De Montija;9
5377 ;09569;Montecillo;9
5378 ;09569;Montecillo De Montija;9
5379 ;09569;Noceco;9
5380 ;09569;Quintana De Los Prados;9
5381 ;09569;Quintanahedo;9
5382 ;09569;Quintanilla SopeÑa;9
5383 ;09569;San Pelayo De Montija;9
5384 ;09569;Villalazara;9
5385 ;09569;Villasante;9
5386 ;09570;Arija;9
5387 ;09571;Alfoz De Santa Gadea;9
5388 ;09571;Arnedo De Hoz;9
5389 ;09571;Herbosa;9
5390 ;09571;Higon;9
5391 ;09571;Montejo De Bricia;9
5392 ;09571;Quintanilla De San Roman;9
5393 ;09571;Quintanilla De Santa Gadea;9
5394 ;09571;San Vicente De Villamezan;9
5395 ;09571;Santa Gadea De Alfoz;9
5396 ;09571;Villamediana De San Roman;9
5397 ;09572;Alfoz De Bricia;9
5398 ;09572;Argomedo;9
5399 ;09572;Arreba;9
5400 ;09572;Barrio De Bricia;9
5401 ;09572;Bezana;9
5402 ;09572;Bricia;9
5403 ;09572;CabaÑas De Virtus;9
5404 ;09572;Campino De Bricia;9
5405 ;09572;Castrillo De Bezana;9
5406 ;09572;Cilleruelo De Bezana;9
5407 ;09572;Cilleruelo De Bricia;9
5408 ;09572;Consortes;9
5409 ;09572;Crespos;9
5410 ;09572;Cubillos Del Rojo;9
5411 ;09572;Hoz De Arreba;9
5412 ;09572;Landraves;9
5413 ;09572;Montoto;9
5414 ;09572;Munilla De Hoz De Arreba;9
5415 ;09572;Paradores De Bricia;9
5416 ;09572;Poblacion De Arreba;9
5417 ;09572;Pradilla De Hoz De Arreba;9
5418 ;09572;Quintanantello;9
5419 ;09572;RiaÑo;9
5420 ;09572;San Cibrian;9
5421 ;09572;San Miguel De Cornezuelo;9
5422 ;09572;Soncillo;9
5423 ;09572;Torres De Abajo;9
5424 ;09572;Villabascones De Bezana;9
5425 ;09572;Villanueva De Carrales;9
5426 ;09572;Virtus;9
5427 ;09573;Busnela;9
5428 ;09573;Haedo De Las Pueblas;9
5429 ;09573;Robredo De Las Pueblas;9
5430 ;09574;Cidad De Valdeporres;9
5431 ;09574;Dosante;9
5432 ;09574;Pedrosa De Valdeporres;9
5433 ;09574;Quintanabaldo;9
5434 ;09574;Rozas De Valdeporres;9
5435 ;09574;San Martin De Las Ollas;9
5436 ;09574;San Martin De Porres;9
5437 ;09574;Santelices;9
5438 ;09580;Villasana De Mena;9
5439 ;09585;AntuÑano;9
5440 ;09585;"Arenas, Las";9
5441 ;09585;Arza;9
5442 ;09585;Barcenas De Bortedo;9
5443 ;09585;Barcenas De Campillo;9
5444 ;09585;Bascones De Bortedo;9
5445 ;09585;"Berron, El";9
5446 ;09585;Bortedo;9
5447 ;09585;"Campas, Las";9
5448 ;09585;"Cayuela, La";9
5449 ;09585;Cerezo;9
5450 ;09585;"Cuevas, Las";9
5451 ;09585;Entrambasaguas;9
5452 ;09585;Gijano;9
5453 ;09585;Haedillo (el Berron);9
5454 ;09585;Maltrana;9
5455 ;09585;Maltranilla;9
5456 ;09585;Menamayor;9
5457 ;09585;"Nocedal, Chalet";9
5458 ;09585;"Nocedal, Fabrica";9
5459 ;09585;Opio;9
5460 ;09585;Orrantia;9
5461 ;09585;Pantano De Ordunte;9
5462 ;09585;"Presilla, La";9
5463 ;09585;Rio De Mena;9
5464 ;09585;San Pelayo De Mena;9
5465 ;09585;Santa Cruz De Mena;9
5466 ;09585;Santecilla;9
5467 ;09585;Ungo;9
5468 ;09585;"Vega De Nava, La";9
5469 ;09586;Abadia La Mena;9
5470 ;09586;Cereceda De Mena;9
5471 ;09586;Nava De Ordunte;9
5472 ;09586;Ordunte;9
5473 ;09586;Ro;9
5474 ;09587;Arceo;9
5475 ;09587;Barrasa;9
5476 ;09587;BurceÑa;9
5477 ;09587;Campillo De Mena;9
5478 ;09587;Caniego;9
5479 ;09587;Cantonad;9
5480 ;09587;Concejero De Mena;9
5481 ;09587;Hornes;9
5482 ;09587;Hoz De Mena;9
5483 ;09587;Irus De Mena;9
5484 ;09587;Laya;9
5485 ;09587;LeciÑana;9
5486 ;09587;"Llosa, La";9
5487 ;09587;Ordejon De Ordunte;9
5488 ;09587;Palacio De Hornes;9
5489 ;09587;Paradores De Mena;9
5490 ;09587;Partearroyo;9
5491 ;09587;Ribota De Ordunte;9
5492 ;09587;Santa Maria Egipciaca;9
5493 ;09587;SobreviÑas;9
5494 ;09587;Taranco;9
5495 ;09587;Urbaneja;9
5496 ;09587;Villanueva De Mena;9
5497 ;09587;Vivanco;9
5498 ;09588;Angostina;9
5499 ;09588;Angulo;9
5500 ;09588;Araduenga;9
5501 ;09588;Artieta;9
5502 ;09588;Barcenas De Cirion;9
5503 ;09588;Berrandulez;9
5504 ;09588;Carrasquedo;9
5505 ;09588;Ciella;9
5506 ;09588;Cirion;9
5507 ;09588;Cozuela;9
5508 ;09588;Encima De Angulo;9
5509 ;09588;"Fuentes, Las";9
5510 ;09588;Haedo De Angulo;9
5511 ;09588;"Llana, La";9
5512 ;09588;Llano De Mena;9
5513 ;09588;Lorcio;9
5514 ;09588;Luengas;9
5515 ;09588;Martijana;9
5516 ;09588;Medianas De Mena;9
5517 ;09588;Mercadillo;9
5518 ;09588;Montiano;9
5519 ;09588;Oseguera;9
5520 ;09588;Roza De Cirion;9
5521 ;09588;San Juan De Mena;9
5522 ;09588;Santa Maria Del Llano De Tudel;9
5523 ;09588;Santa Olaja;9
5524 ;09588;Santiago De Tudela;9
5525 ;09588;Valluerca;9
5526 ;09588;Ventades;9
5527 ;09588;Viergol;9
5528 ;09589;Anzo;9
5529 ;09589;Barriolaza;9
5530 ;09589;Barruso De Mena;9
5531 ;09589;Cadagua;9
5532 ;09589;Casadilla;9
5533 ;09589;"Casetas, Las";9
5534 ;09589;Cilieza;9
5535 ;09589;Covides;9
5536 ;09589;Cristantes;9
5537 ;09589;Lezana De Mena;9
5538 ;09589;"Mata, La";9
5539 ;09589;Ovilla;9
5540 ;09589;Palacio De Siones;9
5541 ;09589;Quintanilla De Siones;9
5542 ;09589;Santiuste (campillo);9
5543 ;09589;Siones;9
5544 ;09589;SopeÑano;9
5545 ;09589;Vallejo De Mena;9
5546 ;09589;Vallejuelo;9
5547 ;09589;"Vigo, El";9
5548 ;09589;Villasuso De Mena;9
5549 ;09591;Celada De La Torre;9
5550 ;09591;Cobos De La Molina;9
5551 ;09591;Melgosa De Burgos;9
5552 ;09591;Molina De Ubierna;9
5553 ;09591;PeÑahorada;9
5554 ;09591;Rioseras;9
5555 ;09591;Robredo TemiÑo;9
5556 ;09591;TemiÑo;9
5557 ;09591;Tobes;9
5558 ;09591;Villaverde PeÑahorada;9
5559 ;09592;Arconada;9
5560 ;09592;Carcedo De Bureba;9
5561 ;09592;Castil De Lences;9
5562 ;09592;Lences;9
5563 ;09592;Rublacedo De Abajo;9
5564 ;09592;Rublacedo De Arriba;9
5565 ;09592;Valdearnedo;9
5566 ;09593;Aguas Candidas;9
5567 ;09593;Barcina De Los Montes;9
5568 ;09593;Bentretea;9
5569 ;09593;Cantabrana;9
5570 ;09593;Castellanos De Bureba;9
5571 ;09593;Herrera De Las Caderechas;9
5572 ;09593;Hozabejas;9
5573 ;09593;Huespeda De Caderechas;9
5574 ;09593;Madrid De Caderechas;9
5575 ;09593;Ojeda De Caderechas;9
5576 ;09593;Padrones De Bureba;9
5577 ;09593;Penches;9
5578 ;09593;Quintanaopio;9
5579 ;09593;Quintanilla Del Rio;9
5580 ;09593;Rio Quintanilla;9
5581 ;09593;Rucandio;9
5582 ;09593;Salas De Bureba;9
5583 ;09593;Terminon;9
5584 ;09593;Villanueva De Los Montes;9
5585 ;09594;Valmayor De Cuesta Urria;9
5586 ;09600;Salas De Los Infantes;9
5587 ;09610;Briongos De Cervera;9
5588 ;09610;Ciruelos De Cervera;9
5589 ;09610;Espinosa De Cervera;9
5590 ;09610;Hinojar De Cervera;9
5591 ;09610;Hortezuelos;9
5592 ;09610;PeÑacoba;9
5593 ;09610;Santo Domingo De Silos;9
5594 ;09611;Carazo;9
5595 ;09611;Hacinas;9
5596 ;09611;Villanueva De Carazo;9
5597 ;09612;Cabezon De La Sierra;9
5598 ;09612;"Gallega, La";9
5599 ;09612;Gete;9
5600 ;09612;Mamolar;9
5601 ;09612;Pinilla De Los Barruecos;9
5602 ;09613;Barbadillo Del Mercado;9
5603 ;09613;Castrovido;9
5604 ;09613;Contreras;9
5605 ;09613;Haedo;9
5606 ;09613;Monasterio De La Sierra;9
5607 ;09613;Piedrahita De MuÑo;9
